央视频道,#genre#
丰顺综合,https://p2.weizan.cn/1033266991/776920781637802678/live.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8#https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721
惠州新闻综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8
揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8
肇庆综合,http://dslive.grtn.cn/zqzh/sd/live.m3u8
清远综合,http://dslive.grtn.cn/qyzh/sd/live.m3u8

音乐频道,#genre#
音乐MV,http://zzy789.xyz/douyu1.php?id=9965018
经典MV,http://zzy789.xyz/douyu1.php?id=10394437
音乐翻唱,http://epg.112114.xyz/huya/21241810
怀旧歌曲,http://epg.112114.xyz/huya/21241807
音乐电台,http://epg.112114.xyz/huya/qaq2021
虎牙音乐,http://epg.112114.xyz/huya/25702981
轻松舒缓音乐,http://zzy789.xyz/douyu1.php?id=9262938
音乐冲鸭冲鸭,http://zzy789.xyz/douyu1.php?id=4828610

世界频道,#genre#
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
澎博财经,https://liveprodeuwest.akamaized.net:443/eu1/Channel-EUTVqvs-AWS-ireland-1/Source-EUTVqvs-1000-1_live.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8#https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
日奔新闻,https://n24-cdn-live.ntv.co.jp:443/ch01/high.m3u8
CNA亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8#https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
NHK国际频道,http://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8#https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
ABC新闻频道,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
MTV音乐频道,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
MBC韩剧频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
KBS 国际频道,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8#https://livecdn.fptplay.net:443/sdb/kbs_hls.smil/playlist.m3u8
亚美卫视,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
高清时尚,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
高尔夫台,http://162.250.201.58:6211/pk/ONEGOLF/index.m3u8
今日俄罗斯,https://rt-usa.gcdn.co:443/live/rtusa/playlist_4500Kb.m3u8
朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
阿里郎电视,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
法国国际台,http://v3plusinfo247hls-i.akamaihd.net:80/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8
法国24新闻,http://f24hls-i.akamaihd.net:80/hls/live/221147/F24_EN_HI_HLS/01.m3u8
大视界TV直播,https://ffsup.oduuu.com/uploads%2F724%2F2021%2F12%2F0w4r9uTU_%E5%A4%9C%E5%BA%97_%E6%BD%AE%E6%B5%81%E5%A4%9C%E5%BA%97%E6%B4%BE%E5%AF%B9.mp4

港澳频道,#genre#
凤凰中文台,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226547/1.m3u8#http://iptv.tvfix.org/hls/fhzw.m3u8#http://live.scuec.edu.cn:8080/hls/fhzw.m3u8
凤凰资讯台,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8#http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
凤凰电影台,http://live.scuec.edu.cn:8080/hls/fhdy.m3u8#http://iptv.tvfix.org/hls/fhdy.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港文旅,http://hw-play.lezhibo.com/live/f2874b39e3cc41b599924ab5480900ab.m3u8
星空卫视,http://live.scuec.edu.cn:8080/hls/startv.m3u8#http://iptv.tvfix.org:80/hls/startv.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
星空体育,http://live.scuec.edu.cn:8080/hls/starsports.m3u8#http://iptv.tvfix.org:80/hls/starsports.m3u8
星空音乐,http://live.scuec.edu.cn:8080/hls/channelv.m3u8#http://iptv.tvfix.org/hls/channelv.m3u8
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8#http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/chunklist_w105010641.m3u8#http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳门卫星,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳门综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳门体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
AXN动作电影,http://50.7.61.148:30080/Entry/axn
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net:443/8thz5iufork8wjip/playlist.m3u8
CCM天映经典,http://iptv.tvfix.org/hls/tyjd2.m3u8
翡翠台,http://iptv.tvfix.org/hls/jade.m3u8
明珠台,http://astream.apk1088.com:18888/channel.php?id=1351_4500&/PLTV/hls.smil.m3u8#http://kkmix1.f3322.net:825/hls/ch1/s.m3u8#http://iptv.tvfix.org/hls/pearl.m3u8
无线新闻,http://iptv.tvfix.org/hls/inews.m3u8
无线财经,http://kkmix1.f3322.net:825/hls/ch2/s.m3u8#http://iptv.tvfix.org/hls/finance.m3u8
星河频道,http://iptv.tvfix.org/hls/tvbxh2.m3u8
武功频道,http://iptv.tvfix.org/hls/tvbkf.m3u8
J2,http://iptv.tvfix.org/hls/j2.m3u8
C+,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/01.m3u8
ViU综合,http://kkmix1.f3322.net:762/hls/ch1/s.m3u8#http://iptv.tvfix.org/hls/viutv.m3u8
JET综合,http://50.7.61.147:30080/Entry/jet
HBO综合,http://50.7.61.148:30080/Entry/hbo#http://211.23.114.106:8511/http/116.50.42.19:8081/hls/71/813/ch41.m3u8
FOX新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
中视,rtmp://59.124.75.157:1935/sat/tv091#http://50.7.61.148:30080/Entry/ctv
华视,rtmp://59.124.75.157:1935/sat/tv111#http://50.7.61.147:30080/Entry/cts
台视,rtmp://59.124.75.157:1935/sat/tv071#http://50.7.61.148:30080/Entry/ttv
民视,rtmp://59.124.75.157:1935/sat/tv051#http://50.7.61.147:30080/Entry/ftv
中天综合,http://211.23.114.106:8526/http/60.251.39.91:8081/hls/67/809/ch25.m3u8
中天娱乐,http://211.23.114.106:8527/http/60.251.39.91:8081/hls/67/809/ch26.m3u8
中天新闻,https://iptv.jmsooo.com/live/ctiztxw/index.m3u8#http://211.23.114.106:8541/hls/78/80/ch63max.m3u8#http://iptv.tvfix.org/hls/ztxw.m3u8
中视新闻,https://iptv.jmsooo.com/live/zsxw/index.m3u8
莲花卫视,http://nettvpro.live/hls/lotustv.php
TVBS综合台,https://iptv.jmsooo.com/live/tvbs56/index.m3u8
TVBS新闻台,rtmp://59.124.75.157:1935/sat/tv551#http://iptv.tvfix.org/hls/tvbsnews.m3u8#https://iptv.jmsooo.com/live/tvbsxw/index.m3u8
TVBS欢乐台,rtmp://59.124.75.157:1935/sat/tv421
环宇新闻,https://iptv.jmsooo.com/live/hyxw/index.m3u8
有线新闻,https://p2.weizan.cn:443/1646497941/276681756708868241/live.m3u8
有线体育,rtmp://59.124.75.157/sat/hk011
有线18台,rtmp://59.124.75.157:1935/sat/hk041
日奔富士,https://fujitv1.mov3.co/hls/fujitv.m3u8
好消息综合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
纬来育乐,rtmp://59.124.75.157:1935/sat/tv701
纬来体育,rtmp://59.124.75.157:1935/sat/tv721
纬来日本,rtmp://59.124.75.157:1935/sat/tv771
纬来电影,http://211.23.114.106:8555/http/116.50.42.19:8081/hls/69/811/ch35.m3u8#http://50.7.61.148:30080/Entry/vlmovie
华丽翡翠台,http://iptv.tvfix.org/hls/jadenhk.m3u8
广东翡翠台,http://103.45.250.64:80/gudou5.php?id=1350_1500#http://astream.apk1088.com:18888/channel.php?id=1350_1500&/PLTV/hls.smil.m3u8
原住民族,http://streamipcf.akamaized.net/live/_definst_/live_720/chunklist_b1500.m3u8
探索频道,http://live.scuec.edu.cn:8080/hls/discovery.m3u8#http://iptv.tvfix.org/hls/discovery.m3u8
国家地理,http://live.scuec.edu.cn:8080/hls/natlgeo.m3u8
亚洲旅游,http://50.7.61.147:30080/Entry/asiatravel#http://58.99.33.16:1935/liveedge17/live_172_3.stream/chunklist.m3u8
东森财经,rtmp://59.124.75.157/sat/tv571
东森超视,rtmp://59.124.75.157/sat/tv331
俄罗斯一台,https://a3569458063-s26881.cdn.ngenix.net/hls2/russia_hd/playlist_4.m3u8
美亚电影台,http://iptv.tvfix.org/hls/mydy.m3u8
卫视电影台,http://211.23.114.106:8553/http/116.50.42.19:8081/hls/62/804/ch07.m3u8
卫视中文台,http://50.7.61.148:30080/Entry/starchinese#http://211.23.114.106:8514/http/60.251.39.91:8081/hls/62/804/ch05.m3u8
陌陌综合,rtmp://59.124.75.138/sat/tv761#http://58.99.33.16:1935/liveedge17/live_075_3.stream/chunklist.m3u8
非凡新闻,http://50.7.61.147:30080/Entry/ubn
台视新闻,https://iptv.jmsooo.com/live/tsxw/index.m3u8
龙华戏剧,http://211.23.114.106:8534/http/59.120.8.187:8066/hls/210/10010/cstv10.m3u8
龙华电影,http://211.23.114.106:8556/http/116.50.42.19:8066/hls/210/10014/cstv14.m3u8
星空国际,http://211.23.114.106:8561/http/116.50.42.19:8081/hls/61/803/ch02.m3u8
星空电影,http://211.23.114.106:8560/http/116.50.42.19:8081/hls/62/804/ch08.m3u8
爱尔达体育一,http://50.7.61.148:30080/Entry/eltasport1
爱尔达体育二,http://50.7.61.148:30080/Entry/eltasport2
ELEVEN1,rtmp://59.124.75.157/sat/tv731
ELEVEN2,rtmp://59.124.75.157/sat/tv741
RHK港视31台,http://iptv.tvfix.org/hls/rthk31.m3u8
RHK港视32台,http://iptv.tvfix.org/hls/rthk32.m3u8
NHK综合频道,https://nhk1.mov3.co/hls/nhk.m3u8
CNN新闻频道,https://cnn-cnninternational-1-gb.samsung.wurl.com:443/manifest/playlist_1280x720_3000k.m3u8
三立财经台,https://iptv.jmsooo.com/live/sli/index.m3u8
好莱坞电影,http://211.23.114.106:8554/http/116.50.42.19:8081/hls/74/816/ch55.m3u8
翡翠台,http://212.95.133.2/tv/js.php?id=4
明珠台,http://212.95.133.2/tv/js.php?id=6
功夫台,http://212.95.133.2/tv/js.php?id=10
经典台,http://212.95.133.2/tv/js.php?id=11
无线新闻,http://212.95.133.2/tv/js.php?id=12
无线财经,http://212.95.133.2/tv/js.php?id=13
天映频道,http://212.95.133.2/tv/js.php?id=106
天映经典,http://212.95.133.2/tv/js.php?id=107
中天综合,http://212.95.133.2/tv/js.php?id=25
中天亚洲,http://212.95.133.2/tv/js.php?id=28
中天娱乐,http://212.95.133.2/tv/js.php?id=23
中天新闻,http://212.95.133.2/tv/js.php?id=137
中视新闻,http://212.95.133.2/tv/js.php?id=138
环宇新闻,http://212.95.133.2/tv/js.php?id=142
ViUTV,http://212.95.133.2/tv/js.php?id=15
惊悚频道,http://212.95.133.2/tv/js.php?id=117
探索频道,http://212.95.133.2/tv/js.php?id=127
探索亚洲,http://212.95.133.2/tv/js.php?id=126
地理野生,http://212.95.133.2/tv/js.php?id=121
动物星球,http://212.95.133.2/tv/js.php?id=122
中视,http://212.95.133.2/tv/js.php?id=29
华视,http://212.95.133.2/tv/js.php?id=32
民视,http://212.95.133.2/tv/js.php?id=30
公视,http://212.95.133.2/tv/js.php?id=33
TVBS综合台,http://212.95.133.2/tv/js.php?id=136
TVBS欢乐台,http://212.95.133.2/tv/js.php?id=22
TVBS新闻台,http://212.95.133.2/tv/js.php?id=135
龙华戏剧,http://212.95.133.2/tv/js.php?id=45
龙华偶像,http://212.95.133.2/tv/js.php?id=47
博斯网球,http://212.95.133.2/tv/js.php?id=62
博斯魅力,http://212.95.133.2/tv/js.php?id=59
八大综合台,http://212.95.133.2/tv/js.php?id=35
八大第一台,http://212.95.133.2/tv/js.php?id=34
八大戏剧台,http://212.95.133.2/tv/js.php?id=36
三立戏剧台,http://212.95.133.2/tv/js.php?id=39
爱尔达影剧,http://212.95.133.2/tv/js.php?id=55
卫视中文台,http://212.95.133.2/tv/js.php?id=104
卫视电影台,http://212.95.133.2/tv/js.php?id=109
美亚电影台,http://212.95.133.2/tv/js.php?id=110
好莱坞电影,http://212.95.133.2/tv/js.php?id=94
东森综合,http://212.95.133.2/tv/js.php?id=42
东森超视,http://212.95.133.2/tv/js.php?id=43
东森戏剧,http://212.95.133.2/tv/js.php?id=100
东森财经,http://212.95.133.2/tv/js.php?id=44
东森呦呦,http://212.95.133.2/tv/js.php?id=54
东森电影,http://212.95.133.2/tv/js.php?id=98
东森洋片,http://212.95.133.2/tv/js.php?id=99
纬来体育,http://212.95.133.2/tv/js.php?id=56
亚洲旅游,http://212.95.133.2/tv/js.php?id=128
EYETV戏剧,http://212.95.133.2/tv/js.php?id=52
TVN,http://212.95.133.2/tv/js.php?id=119
ONE,http://212.95.133.2/tv/js.php?id=115
HBO,http://212.95.133.2/tv/js.php?id=91
WWE,http://212.95.133.2/tv/js.php?id=71

加密频道_666666,#genre#
HOT欧美版,http://live.redtraffic.xyz:80/hardcore.m3u8
K频道欧美版,http://live.redtraffic.xyz:80/threesome.m3u8
松视1欧美版,http://live.redtraffic.xyz:80/fetish.m3u8
松视2欧美版,http://live.redtraffic.xyz:80/interracial.m3u8
松视3欧美版,http://live.redtraffic.xyz:80/bigtits.m3u8
松视4欧美版,http://live.redtraffic.xyz:80/bigdick.m3u8
一本道欧美版,http://live.redtraffic.xyz:80/bigass.m3u8
二本道欧美版,http://live.redtraffic.xyz:80/blowjob.m3u8
惊艳台欧美版,http://live.redtraffic.xyz:80/cuckold.m3u8
粉红台欧美版,http://live.redtraffic.xyz:80/teen.m3u8
玩美台欧美版,http://live.redtraffic.xyz:80/pov.m3u8
潘多拉欧美版,http://live.redtraffic.xyz:80/pornstar.m3u8
香蕉台欧美版,http://live.redtraffic.xyz:80/milf.m3u8
日韩电影01,http://videony.rhsj520.com:8091/SR0802/010119-001/1500kb/hls/index.m3u8
日韩电影02,http://videony.rhsj520.com:8091/SR0802/012618-002/1500kb/hls/index.m3u8
日韩电影03,http://videony.rhsj520.com:8091/SR0802/012518-001/1500kb/hls/index.m3u8
日韩电影04,http://videony.rhsj520.com:8091/SR0802/012018-210/1500kb/hls/index.m3u8
日韩电影05,http://videocdnbaidu.rhsj520.com/2/rnmy2/20181125/2/jlb/121914-760/index.m3u8
日韩电影06,http://videocdnbaidu.rhsj520.com/2/rnmy2/20181125/2/jlb/120614-753/index.m3u8
日韩电影07,http://videocdnbaidu.rhsj520.com/2/rnmy2/20181125/1/1bd/081315_133-1pon/index.m3u8
日韩电影08,https://m3u8.46cdn.com/videos/akex/1905/7vjtDwwP/7vjtDwwP.m3u8
日韩电影09,https://m3u8.46cdn.com/videos/akex/1905/N8UFEDcj/N8UFEDcj.m3u8
日韩电影10,https://m3u8.41cdn.com/videos/201910/0y7WTW0v/hls/0y7WTW0v.m3u8
日韩电影11,https://m3u8.34cdn.com/videos/201908/8v33bdqt/hls/8v33bdqt.m3u8
日韩电影12,https://m3u8.48cdn.com/videos/201908/sb6ksmxx/hls/sb6ksmxx.m3u8
日韩电影13,https://lbbf9.com/20191105/xAf8e6gN/index.m3u8
日韩电影14,https://lbbf9.com/20191105/6dCdeenO/index.m3u8
松视2台,https://flv3948069e.live.126.net/live/sytv_56830b3d6e8464f8479dde69be773622.flv
松视3台,https://flv3948069e.live.126.net/live/sytv_ca330b8dfe8461e4b3bdde39ce773e83.flv
潘朵拉完美台,https://flv3948069e.live.126.net/live/sytv_30630b464e846ca2cb9ddefe0e773e87.flv
以下无用,rtmp://45.92.126.226/channel/60ecdf7f020b42a2f634be25?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
HAPPY,rtmp://104.149.130.142/channel/60e5a862c47203d3a673d5ee?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#rtmp://161.202.204.248:1935/tv/ttv12
HOT,rtmp://45.92.126.226/channel/60e5a836c47203d3a673d5ec?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://sxgs88.picp.vip:9090/hstv.php?id=407&type=.m3u8
松视1台,rtmp://45.92.126.226/channel/60e5a8cbc47203d3a673d5f2?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#rtmp://161.202.204.248:1935/tv/ttv11#http://sxgs88.picp.vip:9090/hstv.php?id=402&type=.m3u8
松视4台,https://flv3948069e.live.126.net/live/sytv_02630be6be846d47da6dde603e773bc3.flv
K頻道,rtmp://45.92.126.226/channel/60e5a993c47203d3a673d5f9?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
Look HD,rtmp://45.92.126.226/channel/60ecdf7f020b42a2f634be25?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
彩C虹电影台,rtmp://45.92.126.226/channel/60ed7124020b42a2f634bfe5?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
潘朵拉粉红台,rtmp://45.92.126.226/channel/60fa6c9c8dfe8209677fdb1a?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
驚Y台,rtmp://45.92.126.226/channel/60fa6d048dfe8209677fdb1c?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
香C蕉台,rtmp://45.92.126.226/channel/60fa6d608dfe8209677fdb1e?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
F1lmon TV 2,http://www.filmon.com/vr-streams/6158.high/playlist.m3u8
F1lmon TV 4,http://www.filmon.com/vr-streams/6152.high/playlist.m3u8
JSTAR極限台,rtmp://104.149.131.118/channel/60fa6d9b8dfe8209677fdb20?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
香C天道,rtmp://45.92.126.114/channel/6130ff36c6f62a25d2da217d?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
C教主,rtmp://45.92.126.114/channel/6131004fc6f62a25d2da2185?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
VENUS,rtmp://45.92.126.114/channel/61310094c6f62a25d2da2187?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
做C特教班,rtmp://45.92.126.114/channel/613100d2c6f62a25d2da2189?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
NN按M店,rtmp://45.92.126.114/channel/6131010cc6f62a25d2da218b?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
A女王,rtmp://45.92.126.114/channel/61310232c6f62a25d2da218d?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
人Q不L,rtmp://45.92.126.114/channel/6131027ac6f62a25d2da218f?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
S多多,rtmp://45.92.126.114/channel/613102e2c6f62a25d2da2191?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
近Q相C,rtmp://45.92.126.114/channel/61319ab6c6f62a25d2da21b6?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
彩C虹通道,rtmp://45.92.126.114/channel/61319b25c6f62a25d2da21b8?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
PLAYBOY,rtmp://45.92.126.114/channel/61319b62c6f62a25d2da21ba?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
KMP,rtmp://45.92.126.114/channel/61319ba0c6f62a25d2da21bd?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
午Y蓝,rtmp://45.92.126.114/channel/61319c1cc6f62a25d2da21bf?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
櫻桃,rtmp://45.92.126.114/channel/61319cdfc6f62a25d2da21c3?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
大X女YJM,rtmp://45.92.126.114/channel/613221dbc6f62a25d2da21d0?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
做C輸入,rtmp://45.88.148.114/channel/613229bec6f62a25d2da21e2?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
x001,http://live.redtraffic.xyz:80/interracial.m3u8
潘多拉粉紅,tvbus://5Vwks9Jw5SGxTtkrbQ9DNrgE3H2M57ipNTVH1SCUbQ6rEa4DFdpALHW4Cxqon#http://sxgs88.picp.vip:9090/hstv.php?id=411&type=.m3u8
香蕉台,tvbus://5huoDVzDpu61L6HA9YH2jhLAGPaNeYMrPfNWQRBuQEihYspdtR1bGb64VninD#http://sxgs88.picp.vip:9090/hstv.php?id=408&type=.m3u8
彩虹K,http://sxgs88.picp.vip:9090/hstv.php?id=406&type=.m3u8#tvbus://6TwSfX13ixWEmxSZvpBVBScVbJW7T1yGLEK99Vib5fdistnWr47pXTsU1zvYU
彩虹电影,http://sxgs88.picp.vip:9090/hstv.php?id=413&type=.m3u8#tvbus://65M9GkToHjwsC6tvBphaHyZHyeRwx7hxjxJoR6yRqnAdrRHWACMf1MxJ1DD69
彩虹E,tvbus://5x45fR5PdxGJMTBo1oW5SXR6bK4UucDboBka7eiySQyb9h9BeXphALXkmmFbY#http://sxgs88.picp.vip:9090/hstv.php?id=405&type=.m3u8
惊艳台,tvbus://5hfjaBEoVw9bstKUMxHRzthTv3vKuaTFRDhze7rNv5grCRB5jKV9TGyDMEsCx#http://sxgs88.picp.vip:9090/hstv.php?id=409&type=.m3u8
一本道,http://sxgs88.picp.vip:9090/hstv.php?id=414&type=.m3u8
二本道,http://sxgs88.picp.vip:9090/hstv.php?id=415&type=.m3u8
苹果片,http://tube.cheerleaderfacials.com/trailers/609/cheerleaderfacial_Natalia_Rossi_0006.flv
